param1,param2,param3,threshold,weights,model_setting,model,MDD,avg D,std_minus,std,win_rate,profit,hhi,gini,topk,rtp,no_action_perc,profit_per_action,Sortino_ratio
,0.5,0.2,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,851.6716827167111,68.49484668628615,7.485886795620354,17.599752258253353,0.5896291208791209,33386.62581197613,0.0049124740772485,0.505973211585334,0.5263352258648183,0.1079658088428432,0.0,1.910864572571894,4459.94265255375
,1,0.35,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,888.5530773833088,53.84563986322702,7.769350197135576,12.338540929742896,0.6022206959706959,34647.22409456768,0.0022730486418457,0.4892389730027599,0.5033806871566712,0.1120423367906622,0.0,1.9830141995517216,4459.475144696336
,0.5,0.35,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,852.3127253211333,61.44432541454798,7.465643071118028,17.593253997060472,0.5900869963369964,33263.64510555318,0.0049448303067436,0.507679751360237,0.5276148107551591,0.1075681133250093,0.0,1.9038258416639868,4455.563276824556
,1,0.35,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,883.4911392104495,52.10423020310069,7.66650571677718,12.19485392116413,0.5973557692307693,34152.55566745301,0.0022848970138868,0.4888763688418664,0.5054377343880953,0.1104426759820729,0.0,1.9547021329815135,4454.774695167115
,0.75,0.4,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,875.5309113697585,52.59484833537458,7.820766248915783,12.335043640507172,0.604739010989011,34839.51521313611,0.0022474143637147,0.4870384500379368,0.4996199001207811,0.1126641686063854,0.0,1.994019872546709,4454.744471868856
,0.75,0.15,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,876.2182520899805,52.847516621029314,7.827688592175906,12.3392713042186,0.6054830586080586,34861.761886618486,0.0022461196227339,0.486168113086679,0.4983895646226988,0.1127361099912416,0.0,1.9952931482725784,4453.647009088256
,0.75,0.45,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,875.5309113697604,52.14774583591641,7.814653407621075,12.332096355715112,0.6045100732600732,34792.88341312649,0.0022522398483447,0.4873776136652304,0.5001346313636219,0.1125133704983589,0.0,1.9913509279490893,4452.261872445356
,0.5,0.45,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,795.6455391199543,60.89955487889932,7.461576755911249,17.59535086916021,0.5902014652014652,33197.3467092146,0.0049655416238782,0.5091529711650475,0.5292229199338436,0.1073537172963124,0.0,1.9000312905914951,4449.106106549775
,0.75,0.2,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,875.5309113697604,52.86158617845508,7.831410921287001,12.340312292414112,0.6054258241758241,34831.41378865469,0.0022503055562144,0.4867121950907458,0.4987247222593347,0.1126379701863402,0.0,1.9935561921162253,4447.654980531982
,1,0.4,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,888.553077383307,54.23709312199214,7.770266721955678,12.33611336510504,0.6019917582417582,34551.27226446199,0.002284496070227,0.4894743352250397,0.5037756672252915,0.1117320473650205,0.0,1.977522451033768,4446.60054806534
,1,0.3,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,879.4307029533702,52.30022817303115,7.664101564281816,12.191110820005674,0.5974702380952381,34073.20631141875,0.0022939109255441,0.4886852632575055,0.5051718234328703,0.1101860757058532,0.0,1.950160617640725,4445.818733694151
,0.5,0.1,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,895.2296677824233,56.98029639095015,7.754742142567714,12.22354564299104,0.6054258241758241,34470.615885043575,0.0022542793301859,0.4804988715948158,0.4942469798594152,0.1114712204311672,0.0,1.9729061289516696,4445.101494197436
,0.75,0.5,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,836.328973618989,53.41559163352613,7.706630877694117,12.26061494489768,0.5998740842490843,34239.61594106984,0.0022975508330711,0.4869362932095355,0.5024718016220425,0.1107242118555108,0.0,1.9596849783121475,4442.877372026749
,1,0,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,873.8990400211824,55.23980185402102,7.793627517055989,12.278995785531835,0.6052541208791209,34613.55395573516,0.0022559848544733,0.4846273458731531,0.4969247585138979,0.1119334541562391,0.0,1.981087108272388,4441.2635682145465
,1.25,0.1,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,869.0970487629256,54.13659762828801,7.675553430336692,12.157481175228934,0.5986149267399268,34085.29788036448,0.0022800101564594,0.485825293667444,0.5016806479173492,0.1102251774715949,0.0,1.9508526717241572,4440.760941829481
,1,0.45,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,884.9656963781126,54.22589874204815,7.771800780841604,12.338427103238365,0.6021062271062271,34497.54283683155,0.0022922774941739,0.4897576432601747,0.5039396738801833,0.1115582969193943,0.0,1.9744472777490585,4438.809461234779
,1.25,0.15,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,865.0478790428897,53.37043869796605,7.664249737735057,12.184358531664584,0.5972985347985348,34019.56085903688,0.0022984857314386,0.4873889265287131,0.5040442344812266,0.1100125968197337,0.0,1.9470902506316896,4438.733342879085
,0.75,0.35,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,890.1282108329851,53.28335999270524,7.830182619489779,12.336583058376714,0.6047962454212454,34744.136898458484,0.0022600053803013,0.4865478635129467,0.4991276244444791,0.1123557338173106,0.0,1.9885609488586584,4437.206459524751
,1,0.4,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,882.9368306998113,52.540563147575,7.679843029274558,12.206737832322824,0.5972413003663004,34057.51174576791,0.0023017159073244,0.4893463745872748,0.5058874365130324,0.1101353225544424,0.0,1.9492623480865328,4434.662481504521
,1.25,0,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,894.1040547366429,55.55252663624114,7.805604164276022,12.264009820611903,0.6057119963369964,34603.263722184565,0.0022519258984174,0.485525229507876,0.4976573970477031,0.1119001775563596,0.0,1.98049815259756,4433.130734524514
,1.25,0.05,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,907.627747247494,54.74398273923942,7.787720956263577,12.247585707382228,0.6049679487179487,34519.48013438084,0.0022566895412041,0.485508458966775,0.498053146686154,0.1116292378430766,0.0,1.9757028465190496,4432.5522612128525
,0.75,0.25,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,878.5568344414314,53.19462084892913,7.841768084323899,12.348201122643731,0.6050824175824175,34740.53401179143,0.0022646140607552,0.4868408683317348,0.4990650267448299,0.112344082787483,0.0,1.988354739685865,4430.191461698486
,0.75,0.15,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,820.2357958922585,55.28727713608964,7.720244984121622,12.242760993707224,0.6013621794871795,34202.04119297257,0.0022959417142489,0.4839136154314649,0.4992445053619641,0.110602702479474,0.0,1.957534408938448,4430.175630866193
,1,0.5,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,884.9656963781126,54.3579261432722,7.772632338756798,12.332266389962376,0.6019345238095238,34416.43360262003,0.0023005826267384,0.489669278650153,0.5037547263462618,0.1112960055418353,0.0,1.9698050367799929,4427.8993399712
,0.75,0.1,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,854.119286823423,56.55556690156171,7.7295255575152115,12.240884873626284,0.6021062271062271,34220.91624114814,0.0022927874874436,0.4826803863560598,0.4977000826619572,0.1106637406884473,0.0,1.9586147116041743,4427.2984139208975
,1.25,0.1,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,907.4481544707432,54.08406860417187,7.78219286463437,12.308011451205523,0.6033081501831502,34439.975464417075,0.0022887130900037,0.4873006540087391,0.5006283504600674,0.1113721353120283,0.0,1.971152441873688,4425.484701224398
,1,0.45,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,878.5397138306453,52.40222741109652,7.682491763730012,12.213116745720006,0.5968406593406593,33990.12314089239,0.0023129802570961,0.4895292559311228,0.5063915211124758,0.1099174010048629,0.0,1.9454053995474123,4424.361806850733
,0.75,0.3,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,892.2032860209565,53.671205024180814,7.845792312442645,12.348661092103375,0.6050824175824175,34711.5904452488,0.0022684614811758,0.4866552368447868,0.4989351584322605,0.1122504849621092,0.0,1.986698171087958,4424.230092122077
,0.75,0.35,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,848.0245705147499,55.07190311660216,7.725746905977385,12.256938807457813,0.6002174908424909,34171.99689694252,0.0023050772538514,0.4854879543845528,0.5009476496912619,0.1105055451105244,0.0,1.9558148407132847,4423.131810143012
,0.75,0.05,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,875.6711795731735,56.48757954045464,7.728218407538446,12.200698164885855,0.603021978021978,34182.533707758856,0.0022831233432452,0.4820307346101963,0.4965708608508211,0.1105396190929872,0.0,1.95641790909792,4423.080703104315
,1,0.1,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,871.9094753021218,53.40339558655919,7.690937116857593,12.154076898888905,0.6003891941391941,34016.6570127386,0.0022877400349774,0.4851540303909651,0.5003273758898935,0.1100032063495462,0.0,1.9469240506375116,4422.953470543694
,0.75,0.1,5_95_IPR,kernel,_weather_scenarios_None_True_dual_coeff,MULTI_prediction,876.6792394088225,53.70859859334061,7.85450915832691,12.352341056546292,0.606341575091575,34736.54529426693,0.002266601733971,0.4859267394095196,0.4978328194147328,0.1123311840562305,0.0,1.9881264477030065,4422.497268010846
,0.75,0.2,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,823.5396769671588,55.57076776772108,7.732406692292369,12.25547907255327,0.6012477106227107,34189.12897499888,0.0023022901991647,0.4842583321609353,0.4994875946967396,0.1105609468955065,0.0,1.956795385473837,4421.537864670059
,0.75,0.3,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,831.5022566846073,54.80718117688016,7.727654199303958,12.257200106522108,0.6003891941391941,34155.93844022857,0.0023072873351461,0.4851004649875368,0.5006932493495736,0.1104536152066864,0.0,1.954895744060701,4419.962068606156
,0.75,0.25,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,832.7279050497182,55.07533499450312,7.729661965323073,12.252689876347956,0.6008470695970696,34152.57155483832,0.0023060750871776,0.4847991682264317,0.5001606397124106,0.1104427273587653,0.0,1.954703042286992,4418.378411378674
,1,0.5,5_95_IPR,kernel,_weather_scenarios_None_False_None,MULTI_prediction,873.173739339647,52.768839918302994,7.685399547560728,12.215883392552076,0.5965544871794872,33930.90856525821,0.0023218860415101,0.4898483475691167,0.506850295495623,0.109725912664902,0.0,1.9420162869309872,4414.98302791916
