param1,param2,param3,threshold,weights,model_setting,model,MDD,avg D,std_minus,std,win_rate,profit,hhi,gini,topk,rtp,no_action_perc,profit_per_action,Sortino_ratio
0.05,1.0,0.2,5_95_IPR,kernel,_____None____,benchmark_prediction,1472.5706191324862,15.0689007425477,13.025052608183508,17.463327286833245,0.9748168498168498,655951.7144624508,6.961820187258132e-05,0.1948731971947994,0.1955018028124449,0.5549585099472353,0.0,37.54302395046079,50360.77275037822
0.05,1.75,0.2,iqr,kernel,_____None____,benchmark_prediction,1555.87115701905,15.493685903403676,13.058354914233217,17.55715730647665,0.9754464285714286,657610.4945160614,6.968856671653485e-05,0.1952913099036893,0.1958386160087286,0.5603226797555002,0.0,37.637963285030985,50359.367534059405
0.05,1.0,0.1,5_95_IPR,kernel,_____None____,benchmark_prediction,1486.9199941325933,14.831305753956482,13.02091195181985,17.40953448795859,0.9749313186813188,655681.7865050933,6.955216274803998e-05,0.1947916443490422,0.1952115844792777,0.5540856158006533,0.0,37.52757477707723,50356.05715876552
0.05,,,iqr,mae,_____None____,benchmark_prediction,1605.2351030415157,14.670498364143944,13.049684433293733,17.310871059592685,0.9751602564102564,656814.613071946,6.937097109856008e-05,0.1928984413142104,0.194290907255853,0.5577489550448674,0.0,37.59241146245112,50331.83878348899
0.05,,,5_95_IPR,mae,_____None____,benchmark_prediction,1698.421835331363,15.649132549197276,13.070219973550742,17.440794514702,0.9751602564102564,657343.7176016942,6.953400761190601e-05,0.1934452187184797,0.1946812540103689,0.5594599754647922,0.0,37.62269445980392,50293.24058293687
0.05,0.5,0.35,5_95_IPR,kernel,_____None____,benchmark_prediction,1418.1053068642505,14.791989983087614,13.021446111048816,17.343948335671534,0.9752174908424908,654858.1400834413,6.949030102415462e-05,0.1944542092676807,0.1949335613115975,0.5514221045906561,0.0,37.48043384177205,50290.738409445024
0.05,1.75,0.35,iqr,kernel,_____None____,benchmark_prediction,1555.339786801138,14.686361867236762,13.088917419309762,17.747063318114304,0.9753319597069596,658003.6572348546,6.994424063569875e-05,0.1957582732549127,0.1963408623430814,0.5615940909840688,0.0,37.66046573001687,50271.81669464258
0.05,1.75,0.4,iqr,kernel,_____None____,benchmark_prediction,1557.760654391721,14.570039812218162,13.098770832853752,17.77921970232693,0.9754464285714286,657970.8184541822,6.999161416000465e-05,0.196208876905802,0.1965885820308901,0.5614878967991076,0.0,37.65858622104981,50231.49323323447
0.05,0.5,0.2,5_95_IPR,kernel,_____None____,benchmark_prediction,1439.290807340527,15.059048182815229,13.039572144773055,17.4316670469298,0.9747596153846154,654874.8524766635,6.96139531510186e-05,0.1947091853275358,0.1953008740718763,0.5514761491970833,0.0,37.48139036610941,50222.11198387914
0.05,0.5,0.5,5_95_IPR,kernel,_____None____,benchmark_prediction,1470.169116035686,15.083799758167595,13.034727790887612,17.339484797471908,0.975103021978022,654593.7512623202,6.949389077122141e-05,0.1946091887392845,0.194968751156703,0.5505671229257794,0.0,37.46530169770605,50219.21146062882
0.05,0.5,0.1,5_95_IPR,kernel,_____None____,benchmark_prediction,1429.1661423252665,14.844668918836591,13.04067857128712,17.41756347721109,0.9749313186813188,654868.5094793444,6.95941686979948e-05,0.194694719977578,0.1952931767622814,0.551455637186079,0.0,37.48102732825918,50217.36452589435
0.05,0.5,0.5,iqr,kernel,_____None____,benchmark_prediction,1366.0277785059295,14.630072321751015,13.050946684070448,17.39927672379239,0.9753319597069596,655121.0767862871,6.955872106444889e-05,0.194762578751119,0.1951335339433344,0.5522723903894396,0.0,37.49548287467303,50197.20734787049
0.05,0.5,0.2,iqr,kernel,_____None____,benchmark_prediction,1385.8023994988762,14.676224604508176,13.049869337489657,17.367101402144804,0.9748168498168498,655008.2862112364,6.951741133530344e-05,0.194165006613142,0.194973601941503,0.5519076477606463,0.0,37.489027370148605,50192.70839207018
0.05,0.5,0.1,iqr,kernel,_____None____,benchmark_prediction,1369.9253387696808,14.62054828554404,13.056553113469173,17.40579377107944,0.9748168498168498,655183.9467878985,6.956558824660914e-05,0.194301696371707,0.1950877971154379,0.552475699661067,0.0,37.49908120351984,50180.46808326535
