,param1,param2,param3,threshold,weights,model_setting,model,MDD,avg D,std_minus,std,win_rate,profit,hhi,gini,topk,rtp,no_action_perc,profit_per_action,crystal_profit,noncrystal_profit,crystal_std_minus,noncrystal_std_minus,Sortino_ratio
6406,,3,5,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,737.5930149044452,54.612809664565546,7.330605382208722,17.780730220453144,0.5824175824175825,34539.03616779113,0.004687665016551619,0.525427784437888,0.5512532487410522,0.11169247822492265,0.0,1.9768221249880453,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4711.621260041755
5346,,0.5,0.4,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,713.455857419458,58.43370099546086,7.331724602443393,17.576355008538606,0.5910599816849816,34410.17888650995,0.0046157809624249235,0.5096948420111865,0.5290369064683152,0.1112757790149707,0.0,1.9694470516546447,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4693.326707203692
5330,,0.5,0.2,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,894.6787940590511,65.37708300917517,7.373572940601861,17.599200593743806,0.5905448717948718,34565.99180263875,0.004586527874467996,0.5089863643034923,0.5290572105843457,0.1117796474685469,0.0,1.978364915444068,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4687.821234167834
5334,,0.5,0.25,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,766.2158173853204,61.15517475670172,7.3500559766657965,17.54390363534718,0.5908310439560439,34449.68883104412,0.004588551797848003,0.507771164629818,0.5276671597855424,0.11140354643726101,0.0,1.9717083808976719,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4686.996798447721
5338,,0.5,0.3,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,728.8718046281665,59.33381584196358,7.385168914618049,17.562816288144294,0.590716575091575,34398.62243208861,0.004611819696937547,0.5082222989956756,0.5282521672976017,0.11123840770479451,0.0,1.9687856245471962,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4657.797652265028
6410,,3,6,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,800.095044314161,57.13321196276062,7.364318204423161,17.77274112003463,0.584478021978022,34266.99394330352,0.004757251502669271,0.5242795837812516,0.548854239058483,0.11081274695253766,0.0,1.961251942725705,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4653.111529417897
5477,,0.75,0.9,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,807.2254245804288,50.756410556164965,7.431224305687143,17.334147895583577,0.6098901098901099,34478.81579718112,0.0044733754594690305,0.4914450701619523,0.5063306229556637,0.11149773734100281,0.0,1.9733754462672346,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4639.722120996181
5481,,0.75,1.0,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,744.7997934040777,50.613055876411345,7.437939805491882,17.402786306548627,0.608573717948718,34503.7709367707,0.004501981702763654,0.4935892174434771,0.5093107174753229,0.11157843737477527,0.0,1.974803739512975,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4638.8881651468155
5350,,0.5,0.45,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,703.4617433843705,60.5245771021567,7.348649588058572,17.5943061901083,0.5902586996336996,34081.02793008405,0.004713755175075814,0.5106798761701796,0.5303414377020468,0.1102113692886913,0.0,1.9506082835441878,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4637.726635580111
6306,,2.75,5,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,750.8836765557371,57.33285830620413,7.346808681519316,17.78735816576785,0.5812156593406593,34052.30032764037,0.004824535845628241,0.5257643926830201,0.5520736823318046,0.11011846984891518,0.0,1.9489640755288673,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4634.978506150288
6506,,3.25,5,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,733.6565589894908,55.07936574888909,7.357565768726512,17.759217163088557,0.5805288461538461,34061.44078038234,0.004806913087662631,0.5244708287357517,0.5513835202209979,0.11014802828285321,0.0,1.9494872241519197,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4629.444282395845
5698,,1.25,3,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,714.6630744388385,56.39969481525201,7.183421406727827,17.626891281925978,0.5828182234432234,33253.84868058751,0.00496642894799811,0.5228347718805711,0.5471501914610564,0.10753643360537721,0.0,1.9032651488431493,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4629.249322536294
6310,,2.75,6,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,837.8651784544381,58.246800372793366,7.38032077988418,17.793955768669008,0.5831043956043956,34162.77719149845,0.00479726669155596,0.5252549448975187,0.5502476278056678,0.11047573038887006,0.0,1.955287156106825,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4628.901400141386
5354,,0.5,0.5,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,685.1487010820165,59.58393452999218,7.370730418055516,17.641656869179556,0.5898008241758241,34080.36005095584,0.004739036120568541,0.5110206496058811,0.5309496599628548,0.11020920949840005,0.0,1.9505700578614835,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4623.742576105046
6610,,3.5,6,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,796.3650295452917,56.01493125152034,7.392276738119604,17.75107143434443,0.5832188644688645,34177.5037346242,0.0047703825199710646,0.5224375386228604,0.5477904065440244,0.11052335314502953,0.0,1.9561300214414035,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4623.406961806741
6402,,3,4,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,846.6988136799573,57.54249720682539,7.378673195425672,17.74754527027558,0.5837339743589743,34106.45057502261,0.00478816044337469,0.5240144837345738,0.5491682893893122,0.11029358114319777,0.0,1.952063334193144,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4622.3012825891965
5306,,0.25,5,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,761.9872255549308,62.94860082646802,7.43056589026424,17.600477646240453,0.5897435897435898,34336.549331992355,0.00464792723828032,0.506047141097788,0.5261768315380936,0.11103767545658777,0.0,1.965232905906156,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4620.9871279092185
5298,,0.25,3,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,836.4195167590897,65.30429669075015,7.412196385656668,17.586624196787024,0.5894574175824175,34242.49110527592,0.004665917936889979,0.5048672742347776,0.5257324736020502,0.11073350957342984,0.0,1.9598495367030633,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4619.7495753807225
5362,,0.5,0.6,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,747.9556135451712,60.09442964614559,7.379985843745224,17.646181422377158,0.5888850732600732,34056.02878717041,0.004748133541718118,0.5112740732681935,0.5319636311471315,0.11013052695678724,0.0,1.9491774717931785,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4614.646898819459
5358,,0.5,0.55,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,696.6713509048641,58.88622167897085,7.391350207888287,17.659752132496088,0.5886561355311355,34100.3299623354,0.004743152228573527,0.5116367406403082,0.5323790587255942,0.11027378828053745,0.0,1.9517130244010648,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4613.545428539218
6302,,2.75,4,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,910.3920812188389,59.65401537628976,7.379691701311762,17.747710312635895,0.5831043956043956,34035.170628149834,0.004808085534490821,0.5246334981850032,0.5498646231493107,0.11006307575574907,0.0,1.9479836669041801,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4612.004404208374
5310,,0.25,6,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,781.413803187359,63.27007978517504,7.419989045868523,17.591050629734703,0.5896863553113553,34198.4568787367,0.0046801201577677315,0.5057120050792238,0.5262577396078308,0.11059111150925138,0.0,1.9573292627482086,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4608.963256863368
5434,,0.75,0.25,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,655.4760698058017,57.01981067684036,7.312785276137413,17.65237801928766,0.5860805860805861,33686.76233984955,0.004854905997010663,0.5159574214503876,0.5381133588064412,0.10893639158988774,0.0,1.9280427163375429,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4606.557018674392
5469,,0.75,0.7,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,814.9081640533004,51.12216638653205,7.536148942106527,17.45016891981404,0.6123511904761905,34705.891930046055,0.00447431653177832,0.49106907532880817,0.5054756904234317,0.11223205708004254,0.0,1.9863720198057495,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4605.255575050373
5342,,0.5,0.35,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,762.2733344484714,61.346748336957084,7.359066565233306,17.56384482436365,0.5894574175824175,33853.88728154334,0.004760123300493183,0.5083859063681242,0.528618317445153,0.10947684091859203,0.0,1.9376080174875998,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4600.296380179579
5414,,0.75,0,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,716.7503586365201,60.30004352348025,7.478757038777012,17.691367550882568,0.5915750915750916,34401.628107550016,0.004677930874772256,0.5115823081408102,0.5307704405445597,0.11124812747055153,0.0,1.9689576526757107,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4599.912516101159
5418,,0.75,0.05,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,723.3417499610114,58.70656939274994,7.427266868709473,17.670451169475978,0.5903159340659341,34161.29221103904,0.004732102048365407,0.5128732919212275,0.5327809790534117,0.11047092825290944,0.0,1.955202164093352,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4599.443215775381
6510,,3.25,6,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,811.5765684386643,58.32983789172541,7.371891746609352,17.73033539522113,0.5832188644688645,33886.74701839639,0.004840414846776563,0.5228632499583871,0.5480327818244625,0.10958310287173703,0.0,1.9394887258697566,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4596.750492705261
5450,,0.75,0.45,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,595.0212905419758,55.168151574586425,7.373378417001704,17.718967710759557,0.586996336996337,33862.4120198972,0.004841151861930957,0.5177068064835105,0.5393036883910816,0.1095044082527914,0.0,1.93809592604723,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4592.523278313844
5446,,0.75,0.4,5_95_IPR,kernel,_hist_insample_None_False_None,MULTI_prediction,617.4392591207779,55.317331381102655,7.344689710295132,17.686000700953315,0.5871108058608059,33727.302788746136,0.004861629071485227,0.5166470467011662,0.5385760008390948,0.10906749146145374,0.0,1.930363025912668,309233.32275104104,-309233.32275104104,0.0,27.063167108527637,4592.066393420298
