param1,param2,param3,threshold,weights,model_setting,model,MDD,avg D,std_minus,std,win_rate,profit,hhi,gini,topk,rtp,no_action_perc,profit_per_action,Sortino_ratio
,1.25,0.35,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1669.1621565039968,21.669382275330328,14.791936598309787,19.173838559141817,0.967147435897436,648238.0895761416,7.252035502953027e-05,0.2001531144093846,0.1990336459170652,0.530014157838975,0.0,37.10153900962349,43823.74716575063
,1.5,0.25,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1715.2617178178623,23.18749970354185,14.757112007906306,19.110500004826807,0.9665178571428572,646699.2527160249,7.249188390212823e-05,0.200549631169937,0.1989940223628061,0.5250378608266522,0.0,37.01346455563329,43822.88705063346
,1.75,0.25,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1703.755096368608,23.53065751182691,14.736419511323854,19.06595620176633,0.9665750915750916,645784.6927338119,7.246388540959489e-05,0.2002024163348982,0.1987610861684765,0.5220803529679364,0.0,36.961120234307,43822.36080057126
,1.5,0.3,mae,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1527.2750934212236,21.9055870509831,14.787029326782902,19.11771035434895,0.9667467948717948,647978.7961779115,7.244315651506557e-05,0.1988140319777441,0.1987106262754374,0.529175653773749,0.0,37.08669849919365,43820.75546467365
,1.5,0.15,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1563.1209303570795,21.496088790838744,14.785361729829509,19.137778521486904,0.9670902014652014,647854.9667642753,7.248092964299653e-05,0.1998501273484674,0.1989117512073678,0.5287752137030137,0.0,37.079611193010265,43817.32274139943
,1.5,0,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1650.132966029807,23.2827601383112,14.809614075623122,19.218149292265423,0.9668040293040292,648905.4758081984,7.255951641027677e-05,0.2006289306805148,0.1993584469548758,0.5321723542006077,0.0,37.13973648169634,43816.50139528672
,1.75,0.35,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,1646.4721917039133,22.145849055387124,14.843755033083632,19.327512903526035,0.9673191391941393,650368.8991021623,7.266475586481236e-05,0.1999547436795196,0.1986343967732982,0.5369047785103321,0.0,37.22349468304501,43814.31097809319
,2.25,0.5,iqr,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1583.088036375411,21.499156685990204,14.793385047936557,19.22396217949654,0.967948717948718,648126.5720900665,7.260566763223528e-05,0.2005815537430274,0.1992352014838459,0.5296535321305844,0.0,37.09515636962377,43811.917961296494
,2,0.4,iqr,kernel,_hist_insample_None_False_None,MULTI_prediction,1656.0966951526934,22.703840083066662,14.846905355451538,19.344250576337828,0.9681204212454212,650439.7922626399,7.268812360338125e-05,0.200115309712662,0.1984657902602423,0.5371340331063337,0.0,37.22755221283424,43809.7890900752
,1,0.5,mae,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1614.6866086342488,22.42471486056729,14.812043522603112,19.207196336618104,0.9662889194139194,648792.745780103,7.254737297649464e-05,0.1999305173810836,0.1988879192160191,0.5318078073688092,0.0,37.133284442542525,43801.70398433195
,1.5,0.5,5_95_IPR,kernel,_hist_insample_None_True_dual_coeff,MULTI_prediction,1754.335434245295,22.746206682568424,14.765394718786732,19.077591644177016,0.9666895604395604,646746.9640979096,7.243713905836125e-05,0.1998240989754725,0.1985997625875687,0.5251921500910183,0.0,37.01619528948659,43801.53571343554
